datetime,Open,High,Low,Close,Volume,EMA25,EMA50,EMA100,MACD,MACD_Signal,MACD_Hist,K,D,J,BB_Mid,BB_Upper,BB_Lower,ATR,Ichimoku_Conversion,Ichimoku_Base,Ichimoku_Leading_A,Ichimoku_Leading_B,SAR
2024-09-09 07:00:00,1.10795,1.10802,1.10745,1.10755,929,1.1089919,1.1090342,1.1086631,-0.00059381867,-0.00045803085,-0.00013578782,23.48865,31.024338,8.417273,1.108986,1.1115394,1.1064326,0.0011278571,1.10827,1.11099,1.10963,1.11099,1.1109158
2024-09-09 08:00:00,1.10755,1.10757,1.10688,1.10689,986,1.1088301,1.10895,1.1086279,-0.0006719164,-0.00050080795,-0.00017110843,15.80993,25.95287,-4.4759493,1.1087645,1.1112325,1.1062964,0.00081071426,1.107985,1.11099,1.1094875,1.11099,1.1106778
2024-09-09 09:00:00,1.10689,1.10717,1.10604,1.10645,1966,1.1086471,1.108852,1.1085849,-0.0007605466,-0.00055275566,-0.00020779093,15.020827,22.308855,0.44477183,1.1085505,1.1110431,1.1060579,0.000775,1.107565,1.110735,1.10915,1.110735,1.110374
2024-09-09 10:00:00,1.10647,1.10661,1.10549,1.10591,2505,1.1084365,1.1087366,1.1085318,-0.000864396,-0.0006150837,-0.00024931223,13.902774,19.506828,2.6946654,1.1083115,1.1108564,1.1057665,0.000715,1.10729,1.11046,1.108875,1.11046,1.1099406
2024-09-09 11:00:00,1.1059,1.10623,1.10454,1.10474,2198,1.1081522,1.1085799,1.1084567,-0.0010292421,-0.00069791544,-0.00033132668,10.733717,16.582458,-0.9637636,1.1079445,1.110312,1.105577,0.00077357143,1.106815,1.109985,1.1084,1.109985,1.1094066
2024-09-09 12:00:00,1.10474,1.10589,1.10455,1.10561,1871,1.1079566,1.1084634,1.1084003,-0.0010772641,-0.00077378517,-0.00030347894,14.994639,16.053185,12.877548,1.1078095,1.1103878,1.1052312,0.00081642857,1.106815,1.109985,1.1084,1.109985,1.1087252
2024-09-09 13:00:00,1.1056,1.10565,1.10368,1.104,1733,1.1076523,1.1082884,1.1083133,-0.0012310446,-0.00086523703,-0.00036580762,12.300242,14.802204,7.296318,1.1075015,1.1103547,1.1046484,0.00092857145,1.105995,1.109555,1.107775,1.109555,1.1081393
2024-09-09 14:00:00,1.104,1.10448,1.10356,1.10447,1705,1.1074075,1.1081387,1.1082371,-0.0013000062,-0.0009521909,-0.0003478153,14.794364,14.799591,14.783911,1.1072955,1.1104014,1.1041895,0.0009335714,1.10586,1.109495,1.1076775,1.109495,1.1074258
2024-09-09 15:00:00,1.10442,1.10488,1.10379,1.10395,2259,1.1071415,1.1079744,1.1081523,-0.0013807025,-0.0010378932,-0.00034280925,12.777708,14.125629,10.081863,1.1071095,1.1105487,1.1036704,0.00095285714,1.10579,1.109495,1.1076425,1.109495,1.10673
2024-09-09 16:00:00,1.10395,1.10519,1.10394,1.10469,2479,1.1069529,1.1078455,1.1080837,-0.0013691601,-0.0011041466,-0.00026501357,17.911655,15.387638,22.95969,1.1069205,1.1104589,1.1033821,0.0010107143,1.105565,1.109495,1.10753,1.109495,1.1061593
2024-09-09 17:00:00,1.10469,1.1047,1.1034,1.10419,2880,1.1067404,1.1077023,1.1080066,-0.0013844002,-0.0011601973,-0.00022420284,18.926073,16.567116,23.643986,1.1067,1.1103457,1.1030543,0.0010435714,1.105285,1.108415,1.10685,1.109415,1.1056914
2024-09-09 18:00:00,1.1042,1.10447,1.10355,1.10414,2392,1.1065403,1.1075625,1.1079301,-0.0013845522,-0.0012050683,-0.00017948398,20.301702,17.811977,25.281149,1.1064665,1.1101413,1.1027917,0.0010392857,1.105005,1.108415,1.10671,1.109415,1.1052332
2024-09-09 19:00:00,1.10414,1.10506,1.10414,1.10486,1942,1.1064111,1.1074566,1.1078693,-0.0013114571,-0.0012263461,-8.511111e-05,30.73117,22.118376,47.95676,1.1062845,1.1098952,1.1026738,0.0010857143,1.104815,1.108415,1.106615,1.109415,1.1034
2024-09-09 20:00:00,1.10489,1.10534,1.10433,1.10434,1736,1.1062518,1.1073344,1.1077994,-0.001280725,-0.0012372219,-4.3503183e-05,33.071114,25.769289,47.674767,1.1060835,1.1096551,1.1025119,0.0011371429,1.104645,1.106245,1.105445,1.109415,1.1034333
2024-09-09 21:00:00,1.10434,1.10462,1.10414,1.10429,1516,1.1061009,1.1072149,1.1077299,-0.0012460406,-0.0012389856,-7.055e-06,35.232594,28.923723,47.850338,1.105865,1.1093053,1.1024247,0.0011307143,1.104525,1.106245,1.105385,1.109415,1.1035094
2024-09-09 22:00:00,1.10428,1.10429,1.10373,1.10381,1411,1.1059246,1.1070814,1.1076522,-0.001242957,-0.0012397799,-3.177033e-06,30.53307,29.460173,32.678864,1.1056225,1.1089137,1.1023313,0.0011214286,1.10437,1.106245,1.1053075,1.109415,1.1035827
2024-09-09 23:00:00,1.10381,1.10392,1.10326,1.10332,972,1.1057243,1.106934,1.1075665,-0.0012654645,-0.0012449168,-2.0547672e-05,21.31692,26.745754,10.459247,1.1053725,1.1085589,1.1021861,0.0010878572,1.1043,1.106175,1.1052375,1.109345,1.10534
2024-09-10 00:00:00,1.10334,1.10377,1.10307,1.10363,360,1.1055632,1.1068044,1.1074885,-0.001243948,-0.001244723,7.7503523e-07,22.43448,25.308662,16.686115,1.105144,1.1081254,1.1021625,0.0010578572,1.104205,1.10608,1.1051425,1.10925,1.1052984
2024-09-10 01:00:00,1.10364,1.10395,1.10348,1.10375,398,1.1054237,1.1066846,1.1074145,-0.0012033416,-0.0012364468,3.3105087e-05,24.941635,25.186321,24.452267,1.1049285,1.1076328,1.1022243,0.00097071426,1.104205,1.10608,1.1051425,1.10925,1.1052092
2024-09-10 02:00:00,1.10374,1.10382,1.10345,1.10352,389,1.1052773,1.1065605,1.1073374,-0.0011761619,-0.0012243898,4.8227903e-05,23.235687,24.53611,20.634842,1.1047055,1.1070637,1.1023474,0.0009014286,1.104205,1.10608,1.1051425,1.10925,1.1051236
2024-09-10 03:00:00,1.10353,1.10353,1.10283,1.10307,1146,1.1051075,1.1064236,1.1072528,-0.001177361,-0.001214984,3.7622984e-05,18.67771,22.58331,10.8665085,1.1044815,1.1065332,1.1024299,0.00081071426,1.104085,1.10596,1.1050225,1.10913,1.1050415
2024-09-10 04:00:00,1.10307,1.10352,1.10305,1.10347,979,1.1049815,1.1063077,1.107178,-0.0011329745,-0.0011985821,6.560761e-05,20.951141,22.039253,18.77492,1.1043105,1.1060655,1.1025555,0.0007785714,1.104085,1.10596,1.1050225,1.10913,1.1049088
2024-09-10 05:00:00,1.10347,1.1036,1.10325,1.10347,735,1.1048653,1.1061965,1.1071045,-0.0010852874,-0.0011759232,9.063581e-05,25.88549,23.321333,31.01381,1.1041615,1.1056352,1.1026878,0.00072571426,1.103725,1.10596,1.1048425,1.10913,1.1047841
2024-09-10 06:00:00,1.10347,1.1039,1.10347,1.10384,556,1.1047864,1.106104,1.1070399,-0.001006042,-0.001141947,0.00013590493,40.316357,28.98634,62.976383,1.104058,1.1052847,1.1028314,0.00066714286,1.10356,1.10557,1.104565,1.10913,1.1046668
2024-09-10 07:00:00,1.10383,1.10404,1.1036,1.10399,504,1.1047251,1.1060212,1.1069795,-0.00092052453,-0.0010976625,0.00017713795,58.833492,38.93539,98.6297,1.1040205,1.1052045,1.1028365,0.0006057143,1.103435,1.105495,1.104465,1.10913,1.1045567
2024-09-10 08:00:00,1.104,1.10424,1.10381,1.10397,769,1.1046671,1.1059407,1.1069199,-0.0008446288,-0.0010470557,0.00020242695,66.17268,48.01449,102.489075,1.1039385,1.1048563,1.1030208,0.0005707143,1.103535,1.105425,1.10448,1.10913,1.1044531
2024-09-10 09:00:00,1.10396,1.10496,1.10337,1.10496,1766,1.1046896,1.1059023,1.1068811,-0.00069656654,-0.0009769578,0.00028039137,77.448456,57.82581,116.69375,1.1039865,1.1050118,1.1029612,0.0006185714,1.103895,1.1052,1.1045475,1.10913,1.10283
2024-09-10 10:00:00,1.10491,1.10491,1.10368,1.1037,2056,1.1046134,1.1058159,1.1068181,-0.00067313807,-0.00091619394,0.00024305584,65.24733,60.29965,75.142685,1.103948,1.1049546,1.1029414,0.0006378571,1.103895,1.105,1.1044475,1.10913,1.1028726
2024-09-10 11:00:00,1.10369,1.10399,1.10334,1.10376,1624,1.1045479,1.1057353,1.1067575,-0.0006423251,-0.0008614202,0.00021909509,58.052208,59.550503,55.055622,1.1039385,1.1049486,1.1029284,0.00065,1.103895,1.10472,1.1043075,1.10913,1.1029143
2024-09-10 12:00:00,1.10378,1.10422,1.10323,1.10383,1558,1.1044925,1.1056606,1.1066996,-0.0006052798,-0.0008101921,0.00020491227,52.314037,57.138348,42.665417,1.1038955,1.1048421,1.1029489,0.00068071426,1.104005,1.10453,1.1042675,1.10913,1.1029552
2024-09-10 13:00:00,1.10387,1.10415,1.10337,1.10402,1293,1.1044562,1.1055962,1.1066465,-0.0005542013,-0.0007589939,0.00020479264,50.097607,54.791435,40.70995,1.103887,1.1048255,1.1029485,0.0006892857,1.104095,1.10436,1.1042275,1.10913,1.1029954
2024-09-10 14:00:00,1.10406,1.10437,1.10265,1.10311,1774,1.1043527,1.1054987,1.1065764,-0.0005804594,-0.000723287,0.00014282762,40.03621,49.873024,20.36258,1.1038355,1.104827,1.1028439,0.0007621429,1.103805,1.10415,1.1039774,1.10904,1.10496
2024-09-10 15:00:00,1.1031,1.10367,1.10264,1.10297,2283,1.1042464,1.1053996,1.106505,-0.00060558517,-0.00069974666,9.416148e-05,31.432186,43.726078,6.8444,1.103741,1.1046803,1.1028017,0.00080214284,1.1038,1.10399,1.103895,1.109035,1.1049138
2024-09-10 16:00:00,1.10296,1.10347,1.10174,1.10194,2622,1.1040689,1.105264,1.1064147,-0.0007005346,-0.0006999042,-6.303502e-07,23.025185,36.82578,-4.5760093,1.103621,1.1048164,1.1024256,0.0008992857,1.10335,1.10354,1.103445,1.108585,1.1048229
2024-09-10 17:00:00,1.10195,1.10232,1.1015,1.10184,2865,1.1038975,1.1051296,1.1063241,-0.00077491906,-0.0007149072,-6.0011862e-05,18.625652,30.759071,-5.641185,1.1034985,1.1048912,1.1021059,0.00090785715,1.10323,1.10342,1.103325,1.108465,1.1046379
2024-09-10 18:00:00,1.10185,1.10272,1.10173,1.10251,2097,1.1037908,1.1050268,1.1062485,-0.0007709192,-0.0007261096,-4.4809614e-05,22.290024,27.936056,10.997962,1.1034335,1.104885,1.101982,0.000945,1.103205,1.10342,1.1033125,1.108465,1.1043868
2024-09-10 19:00:00,1.10249,1.10287,1.10223,1.10264,1770,1.1037022,1.1049333,1.1061771,-0.0007486297,-0.0007306136,-1.8016048e-05,28.100435,27.990849,28.319607,1.1033995,1.1048934,1.1019056,0.0009657143,1.102935,1.10342,1.1031775,1.107465,1.1041559
2024-09-10 20:00:00,1.10264,1.10277,1.10224,1.10228,1520,1.1035928,1.1048292,1.1061,-0.0007513529,-0.0007347615,-1.6591423e-05,27.792856,27.92485,27.528866,1.103332,1.1049021,1.1017618,0.0009728571,1.102935,1.10342,1.1031775,1.107465,1.1039435
2024-09-10 21:00:00,1.10227,1.10268,1.10204,1.10243,1137,1.1035033,1.1047351,1.1060272,-0.00073295826,-0.0007344008,1.4425844e-06,29.329966,28.393223,31.20345,1.103266,1.1048727,1.1016593,0.0009871429,1.102935,1.10342,1.1031775,1.107465,1.103748
2024-09-10 22:00:00,1.10243,1.10275,1.10221,1.10267,1200,1.1034392,1.1046542,1.1059607,-0.0006910484,-0.0007257303,3.4681958e-05,33.14216,29.976202,39.474075,1.1032234,1.1048468,1.1016002,0.000995,1.102935,1.10323,1.1030825,1.105295,1.1035681
2024-09-10 23:00:00,1.10268,1.10268,1.10176,1.10186,662,1.1033177,1.1045446,1.1058795,-0.00071495323,-0.0007235749,8.621708e-06,27.624727,29.192377,24.489428,1.103163,1.1048968,1.1014292,0.00094714283,1.102585,1.10323,1.1029075,1.105295,1.1034026
2024-09-11 00:00:00,1.10184,1.10197,1.10164,1.10197,165,1.1032141,1.1044437,1.1058022,-0.00071675953,-0.00072221184,5.45232e-06,26.369108,28.251287,22.604748,1.103088,1.1048942,1.1012819,0.00087928574,1.102485,1.10323,1.1028575,1.105295,1.1032505
2024-09-11 01:00:00,1.10197,1.10213,1.10194,1.10196,365,1.1031176,1.1043463,1.1057261,-0.00071080425,-0.00071993034,9.12608e-06,28.77162,28.42473,29.465395,1.1030124,1.1048768,1.1011482,0.00084642856,1.102185,1.10323,1.1027075,1.105295,1.1031104
2024-09-11 02:00:00,1.10196,1.10236,1.10191,1.102,473,1.1030316,1.1042542,1.1056523,-0.0006948472,-0.0007149137,2.006649e-05,28.937178,28.595547,29.620438,1.1029205,1.1047944,1.1010466,0.00080785714,1.102255,1.10323,1.1027426,1.105295,1.1029816
2024-09-11 03:00:00,1.10199,1.10226,1.10167,1.10199,1049,1.1029515,1.1041654,1.1055797,-0.00067522447,-0.0007069759,3.1751366e-05,28.776546,28.65588,29.01788,1.1028205,1.1046673,1.1009736,0.00079428573,1.102255,1.10323,1.1027426,1.105295,1.1028631
2024-09-11 04:00:00,1.102,1.10399,1.10181,1.10366,1640,1.103006,1.1041456,1.1055417,-0.0005189363,-0.00066936796,0.00015043162,47.836845,35.049534,73.41147,1.102805,1.104616,1.1009939,0.00082714285,1.102815,1.10323,1.1030225,1.105295,1.1015
2024-09-11 05:00:00,1.10367,1.10443,1.10326,1.10331,1334,1.1030294,1.1041129,1.1054976,-0.00041849475,-0.0006191933,0.00020069855,51.84344,40.647503,74.23531,1.1027225,1.104248,1.1011969,0.00083714287,1.103035,1.10323,1.1031325,1.105295,1.1015497
2024-09-11 06:00:00,1.10331,1.10425,1.10315,1.10384,1048,1.1030917,1.1041021,1.1054647,-0.00029275284,-0.0005539052,0.00026115237,60.84664,47.38055,87.77883,1.1027296,1.1042751,1.1011839,0.0007921429,1.103035,1.10323,1.1031325,1.105295,1.101665
2024-09-11 07:00:00,1.10385,1.1047,1.10379,1.10464,1108,1.1032108,1.1041232,1.1054484,-0.00012708323,-0.00046854082,0.00034145758,73.24416,56.001755,107.72899,1.1027735,1.104484,1.101063,0.00079857145,1.10317,1.10323,1.1032,1.105295,1.1017756
2024-09-11 08:00:00,1.10465,1.10512,1.10425,1.10437,1221,1.1033,1.1041329,1.105427,-1.7375314e-05,-0.0003783077,0.0003609324,74.97887,62.32746,100.28169,1.1028005,1.1045961,1.101005,0.00079,1.10338,1.10331,1.103345,1.104905,1.1019511
2024-09-11 09:00:00,1.10434,1.10489,1.10406,1.10451,1599,1.1033931,1.1041477,1.1054089,7.994428e-05,-0.0002866573,0.0003666016,77.42553,67.36015,97.55628,1.102825,1.1047021,1.1009479,0.0008035714,1.103395,1.10331,1.1033525,1.10483,1.1022046
2024-09-11 10:00:00,1.1045,1.10518,1.10402,1.1041,2130,1.1034474,1.1041458,1.1053829,0.00012257423,-0.000204811,0.00032738523,74.69394,69.80475,84.47233,1.1028745,1.1048337,1.1009153,0.0008485714,1.103425,1.10334,1.1033825,1.10476,1.1024379
2024-09-11 11:00:00,1.1041,1.10477,1.10365,1.10437,1744,1.1035185,1.1041546,1.1053629,0.00017611537,-0.00012862573,0.0003047411,75.43699,71.68216,82.94664,1.1029445,1.1050149,1.1008741,0.00088285713,1.103425,1.10334,1.1033825,1.104535,1.102712
2024-09-11 12:00:00,1.10436,1.10488,1.10418,1.10421,1598,1.1035717,1.1041567,1.1053401,0.000203293,-6.224199e-05,0.000265535,74.0302,72.464836,77.16091,1.103058,1.1051455,1.1009706,0.00089428574,1.103495,1.10334,1.1034175,1.104335,1.1029588
2024-09-11 13:00:00,1.10419,1.10487,1.10384,1.10485,1450,1.10367,1.104184,1.1053303,0.0002733234,4.871095e-06,0.00026845234,77.26808,74.06592,83.6724,1.1032085,1.1053592,1.1010578,0.00090214284,1.104165,1.10334,1.1037525,1.104055,1.103181
2024-09-11 14:00:00,1.10485,1.10546,1.10426,1.10434,1661,1.1037215,1.1041901,1.1053108,0.000284392,6.0775277e-05,0.00022361673,68.68377,72.271866,61.507572,1.1033,1.1054811,1.1011189,0.0009642857,1.104305,1.10348,1.1038924,1.103865,1.1033808
2024-09-11 15:00:00,1.10433,1.10487,1.10033,1.10161,3959,1.1035591,1.1040889,1.1052375,7.204526e-05,6.302927e-05,9.0159865e-06,54.10627,66.21667,29.885468,1.1032485,1.105541,1.100956,0.001275,1.102895,1.102895,1.102895,1.10311,1.10546
2024-09-11 16:00:00,1.10164,1.10261,1.10097,1.10128,3755,1.1033838,1.1039788,1.1051592,-0.000121469086,2.61296e-05,-0.0001475987,42.243687,58.225674,10.279707,1.1031985,1.1056199,1.100777,0.00136,1.102895,1.102895,1.102895,1.10299,1.10546
2024-09-11 17:00:00,1.10127,1.10151,1.10018,1.10101,3716,1.1032012,1.1038623,1.1050769,-0.0002932371,-3.7743735e-05,-0.00025549336,33.402355,49.951237,0.30459785,1.1031275,1.105721,1.100534,0.0014128571,1.10282,1.10282,1.10282,1.10282,1.1053574
2024-09-11 18:00:00,1.10101,1.10163,1.10075,1.10119,2628,1.1030464,1.1037575,1.105,-0.00041011247,-0.00011221748,-0.00029789496,28.6445,42.84899,0.23551989,1.1030535,1.1057829,1.1003242,0.00132,1.10282,1.10282,1.10282,1.10282,1.1051503
2024-09-11 19:00:00,1.10113,1.10176,1.10097,1.10157,2022,1.1029329,1.1036718,1.1049321,-0.00046669444,-0.00018311288,-0.00028358155,27.871586,37.85652,7.901714,1.103039,1.105798,1.10028,0.0012928571,1.10282,1.10282,1.10282,1.10282,1.1049515
2024-09-11 20:00:00,1.10157,1.10207,1.10151,1.10184,2058,1.1028488,1.1035999,1.1048708,-0.00048416812,-0.00024332393,-0.00024084421,29.060856,34.924633,17.3333,1.1030325,1.1058027,1.1002623,0.0012542857,1.10282,1.10282,1.10282,1.10282,1.1047606
2024-09-11 21:00:00,1.10185,1.10226,1.10179,1.10181,1375,1.1027689,1.1035297,1.1048102,-0.0004947339,-0.00029360593,-0.000201128,29.664307,33.171192,22.65054,1.103025,1.1058081,1.1002418,0.0012228572,1.10282,1.10282,1.10282,1.10282,1.1045774
2024-09-11 22:00:00,1.10181,1.10262,1.10158,1.10174,1463,1.1026897,1.1034596,1.1047494,-0.000502958,-0.00033547633,-0.00016748167,29.62469,31.989023,24.89602,1.103012,1.1058177,1.1002064,0.001235,1.10282,1.10282,1.10282,1.10282,1.1044015
2024-09-11 23:00:00,1.10174,1.1018,1.10103,1.10114,691,1.1025705,1.1033685,1.1046779,-0.00055153295,-0.00037868766,-0.00017284528,26.57282,30.183622,19.351217,1.1029695,1.1058646,1.1000743,0.0012307143,1.102525,1.10282,1.1026725,1.10282,1.1042327
2024-09-12 00:00:00,1.101,1.1014,1.10069,1.10134,209,1.1024759,1.103289,1.1046119,-0.00056735054,-0.00041642023,-0.00015093028,33.56221,31.309818,38.06699,1.1028535,1.1058173,1.0998898,0.0011985714,1.1014,1.10282,1.10211,1.10282,1.1040705
2024-09-12 01:00:00,1.1013,1.1015,1.10111,1.10121,335,1.1023785,1.1032075,1.1045445,-0.00058364804,-0.0004498658,-0.00013378225,36.445843,33.021828,43.293877,1.1027485,1.1057919,1.0997051,0.0011464285,1.1014,1.10282,1.10211,1.10282,1.103915
2024-09-12 02:00:00,1.10121,1.10127,1.10101,1.10101,457,1.1022732,1.1031213,1.1044745,-0.0006057199,-0.0004810366,-0.0001246833,29.824,31.955885,25.56023,1.102607,1.1056995,1.0995145,0.001115,1.101655,1.10282,1.1022375,1.10282,1.1037655
2024-09-12 03:00:00,1.101,1.10116,1.10059,1.10066,922,1.1021491,1.1030248,1.104399,-0.0006440301,-0.00051363534,-0.00013039481,21.032091,28.314621,6.467035,1.102408,1.1054616,1.0993544,0.0010821428,1.101605,1.10282,1.1022125,1.10282,1.1036221
2024-09-12 04:00:00,1.10066,1.10127,1.10065,1.1011,923,1.1020684,1.1029493,1.1043336,-0.00063160615,-0.00053722947,-9.437667e-05,22.395779,26.341673,14.50399,1.1022445,1.1052046,1.0992844,0.0010407143,1.101605,1.10282,1.1022125,1.10282,1.1034844
2024-09-12 05:00:00,1.10111,1.10123,1.10073,1.10097,821,1.1019839,1.1028717,1.104267,-0.00062504486,-0.0005547926,-7.02523e-05,21.170256,24.617867,14.275034,1.1020675,1.1048766,1.0992583,0.00075214286,1.101605,1.10282,1.1022125,1.10282,1.1033522
2024-09-12 06:00:00,1.10097,1.1014,1.10096,1.10135,573,1.1019351,1.102812,1.1042093,-0.0005824678,-0.0005603276,-2.214022e-05,26.59298,25.276237,29.226461,1.10193,1.1045853,1.0992748,0.0006664286,1.101605,1.10282,1.1022125,1.10282,1.1032254
2024-09-12 07:00:00,1.10135,1.10167,1.10135,1.10162,496,1.101911,1.1027653,1.104158,-0.0005209335,-0.0005524488,3.1515294e-05,46.10331,32.218594,73.872734,1.1017925,1.1041878,1.0993971,0.0005942857,1.101195,1.10282,1.1020075,1.10282,1.1031035
2024-09-12 08:00:00,1.10162,1.10218,1.10152,1.10218,682,1.1019317,1.1027423,1.1041188,-0.0004221139,-0.00052638183,0.000104267914,64.06887,42.835354,106.53591,1.101691,1.1038113,1.0995708,0.0005785714,1.101385,1.10282,1.1021025,1.10282,1.1029866
2024-09-12 09:00:00,1.10216,1.10238,1.10076,1.10079,1501,1.1018438,1.1026658,1.1040529,-0.0004507639,-0.00051125826,6.0494316e-05,46.436977,44.035896,51.23914,1.101488,1.1030346,1.0999414,0.0006378571,1.101485,1.10282,1.1021525,1.10282,1.1028743
2024-09-12 10:00:00,1.1008,1.10157,1.10059,1.10076,2019,1.1017605,1.102591,1.1039877,-0.00047046677,-0.00050309993,3.2633176e-05,34.12372,40.731834,20.907486,1.101309,1.1021192,1.1004988,0.0006678571,1.101485,1.10282,1.1021525,1.10282,1.1027665
2024-09-12 11:00:00,1.10076,1.10217,1.10054,1.10154,1764,1.1017435,1.1025498,1.1039393,-0.0004183198,-0.00048614392,6.782411e-05,40.86509,40.776253,41.04276,1.1013055,1.1021109,1.1005001,0.0007507143,1.10146,1.10282,1.10214,1.10282,1.102663
2024-09-12 12:00:00,1.10155,1.10199,1.10127,1.10144,1485,1.1017201,1.1025063,1.1038897,-0.00038067394,-0.00046504993,8.437597e-05,43.54774,41.70008,47.243057,1.1013135,1.102121,1.1005061,0.0007278571,1.10146,1.10282,1.10214,1.10282,1.1025637
2024-09-12 13:00:00,1.10144,1.10233,1.10144,1.10217,1335,1.1017548,1.102493,1.1038557,-0.00028860755,-0.00042976145,0.0001411539,58.560814,47.320324,81.04179,1.1013715,1.1022506,1.1004924,0.0007364286,1.10146,1.10282,1.10214,1.10282,1.1024684
2024-09-12 14:00:00,1.10217,1.10232,1.10129,1.10136,1486,1.1017244,1.1024487,1.1038063,-0.00027780217,-0.0003993696,0.00012156742,53.895615,49.51209,62.662666,1.10138,1.102255,1.100505,0.0007592857,1.10146,1.10282,1.10214,1.10282,1.1023769
2024-09-12 15:00:00,1.10135,1.10322,1.10099,1.10249,3471,1.1017833,1.1024503,1.1037802,-0.00017602813,-0.0003547013,0.00017867317,60.18414,53.06944,74.41354,1.101426,1.1024302,1.1004218,0.0008907143,1.10188,1.10282,1.10235,1.10282,1.10018
2024-09-12 16:00:00,1.10249,1.10407,1.10247,1.10373,3498,1.101933,1.1025004,1.1037792,4.6327664e-06,-0.0002828345,0.00028746726,70.24552,58.7948,93.14696,1.1015205,1.1029531,1.1000879,0.0009864286,1.102305,1.102525,1.102415,1.10282,1.1002408
2024-09-12 17:00:00,1.10366,1.1047,1.10297,1.10398,3021,1.1020905,1.1025585,1.1037832,0.00016606643,-0.00019305431,0.00035912072,74.39445,63.994682,95.19398,1.101629,1.1034342,1.0998238,0.0010692857,1.10262,1.10244,1.10253,1.10282,1.100394
2024-09-12 18:00:00,1.10397,1.10426,1.10306,1.104,2132,1.1022373,1.102615,1.1037875,0.00029224873,-9.5993695e-05,0.00038824242,77.320656,68.436676,95.08862,1.101742,1.1038363,1.0996478,0.0011107143,1.10262,1.10244,1.10253,1.10282,1.1006523
2024-09-12 19:00:00,1.104,1.10479,1.10369,1.10458,1736,1.1024176,1.1026921,1.1038032,0.00043404687,1.0014416e-05,0.00042403245,83.23338,73.36891,102.96232,1.101914,1.104339,1.099489,0.0011535714,1.102665,1.102665,1.102665,1.10282,1.1008952
2024-09-12 20:00:00,1.10461,1.10566,1.10424,1.10562,2012,1.1026639,1.1028069,1.1038392,0.0006231588,0.0001326433,0.0004905155,88.53674,78.42485,108.76052,1.102128,1.1050452,1.0992109,0.0012235715,1.103325,1.1031,1.1032125,1.10292,1.1012068
2024-09-12 21:00:00,1.10562,1.10622,1.10511,1.10606,2138,1.1029252,1.1029345,1.1038831,0.0007993216,0.00026597898,0.00053334265,91.33807,82.729256,108.555695,1.1023705,1.1057379,1.0990031,0.00128,1.103605,1.10338,1.1034925,1.1032,1.1016521
2024-09-12 22:00:00,1.10606,1.10715,1.10598,1.10702,1843,1.1032401,1.1030947,1.1039453,0.0010048131,0.0004137458,0.0005910673,93.52192,86.32681,107.912125,1.102671,1.1065595,1.0987824,0.0013164285,1.10407,1.103845,1.1039575,1.103665,1.1022003
2024-09-12 23:00:00,1.10701,1.10749,1.10683,1.10737,811,1.1035578,1.1032623,1.1040131,0.00118228,0.00056745263,0.0006148274,95.065895,89.23984,106.718,1.1030065,1.1073011,1.0987118,0.0012478571,1.10424,1.104015,1.1041275,1.103835,1.1028932
2024-09-13 00:00:00,1.10734,1.10744,1.10684,1.10739,159,1.1038526,1.1034242,1.10408,0.0013094431,0.00071585074,0.0005935925,96.046585,91.50875,105.122246,1.103321,1.107937,1.0987049,0.0012207143,1.10498,1.104015,1.1044976,1.103835,1.1036288
2024-09-13 01:00:00,1.10739,1.10748,1.10703,1.10717,526,1.1041077,1.103571,1.1041411,0.0013766002,0.00084800064,0.00052859954,95.00451,92.674,99.66551,1.103631,1.108412,1.0988499,0.0011364286,1.10523,1.104015,1.1046225,1.103835,1.1042465
2024-09-13 02:00:00,1.10718,1.1079,1.10715,1.10788,765,1.104398,1.1037401,1.1042151,0.0014701665,0.00097243383,0.0004977327,96.53193,93.959984,101.675835,1.1039575,1.108969,1.098946,0.0011385714,1.10548,1.10422,1.10485,1.10404,1.1047654
2024-09-13 03:00:00,1.10788,1.10872,1.10774,1.10869,1231,1.1047281,1.1039342,1.1043037,0.0015913348,0.001096214,0.00049512077,97.48914,95.13637,102.1947,1.104311,1.109617,1.099005,0.001145,1.106205,1.10463,1.1054175,1.10445,1.1053296
2024-09-13 04:00:00,1.10869,1.10887,1.10801,1.10815,1140,1.1049913,1.1040995,1.1043799,0.0016250554,0.0012019823,0.00042307313,93.14251,94.47175,90.48404,1.1046095,1.1100799,1.0991391,0.0011328572,1.106555,1.104705,1.10563,1.104525,1.1060077
2024-09-13 05:00:00,1.10816,1.10897,1.10792,1.10867,1188,1.1052743,1.1042788,1.1044649,0.0016744371,0.0012964732,0.00037796382,92.83767,93.927055,90.65889,1.1050035,1.1104506,1.0995563,0.0010485714,1.10704,1.104755,1.1058975,1.104575,1.1065801
2024-09-13 06:00:00,1.10866,1.109,1.1084,1.10868,792,1.1055363,1.1044513,1.1045483,0.0016948421,0.001376147,0.00031869515,91.6931,93.1824,88.7145,1.1053995,1.1106972,1.1001018,0.0009771428,1.10749,1.10477,1.10613,1.10459,1.1070582
2024-09-13 07:00:00,1.10868,1.10883,1.1084,1.10844,645,1.1057596,1.1046078,1.1046255,0.0016723693,0.0014353915,0.00023697787,85.85992,90.74158,76.0966,1.1057445,1.1108801,1.1006088,0.0008842857,1.107915,1.10477,1.1063426,1.10459,1.1074466
